id,list_price,uom_id/id,categ_id/id,name,sale_ok,company_id/id,uom_po_id,type,purchase_ok,active
970,1.00,1,1,PORCA RED GALVANIZADO 1 1/2 X 3/4,TRUE,1,1,consu,TRUE,TRUE
971,1.00,1,1,PORCA RED GALVANIZADO 1 1/2 X 1,TRUE,1,1,consu,TRUE,TRUE
972,1.00,1,1,PORCA RED GALVANIZADO 1 1/2 X 1 1/4,TRUE,1,1,consu,TRUE,TRUE
973,1.00,1,1,PORCA RED GALVANIZADO 2 X 1/2,TRUE,1,1,consu,TRUE,TRUE
974,1.00,1,1,PORCA RED GALVANIZADO 2 X 3/4,TRUE,1,1,consu,TRUE,TRUE
975,1.00,1,1,PORCA RED GALVANIZADO 2 X 1,TRUE,1,1,consu,TRUE,TRUE
976,1.00,1,1,PORCA RED GALVANIZADO 2 X 1/14,TRUE,1,1,consu,TRUE,TRUE
977,1.00,1,1,PORCA RED GALVANIZADO 2 X 1 1/2,TRUE,1,1,consu,TRUE,TRUE
978,1.00,1,1,PORCA RED GALVANIZADO 2 1/2 X 1/2,TRUE,1,1,consu,TRUE,TRUE
979,1.00,1,1,PORCA RED GALVANIZADO 2 1/2 X 3/4,TRUE,1,1,consu,TRUE,TRUE
980,1.00,1,1,PORCA RED GALVANIZADO 2 1/2 X 1,TRUE,1,1,consu,TRUE,TRUE
981,1.00,1,1,PORCA RED GALVANIZADO 2 1/2 X 1 1/4,TRUE,1,1,consu,TRUE,TRUE
982,1.00,1,1,PORCA RED GALVANIZADO 2 1/2 X 1 1/2,TRUE,1,1,consu,TRUE,TRUE
983,1.00,1,1,PORCA RED GALVANIZADO 2 1/2 X 2,TRUE,1,1,consu,TRUE,TRUE
984,1.00,1,1,MANGA REPARACAO INOX  1/2,TRUE,1,1,consu,TRUE,TRUE
985,1.00,1,1,MANGA REPARACAO INOX  3/4,TRUE,1,1,consu,TRUE,TRUE
986,1.00,1,1,MANGA REPARACAO INOX  1,TRUE,1,1,consu,TRUE,TRUE
987,1.00,1,1,MANGA REPARACAO INOX  1 1/4,TRUE,1,1,consu,TRUE,TRUE
988,1.00,1,1,MANGA REPARACAO INOX  1 1/2,TRUE,1,1,consu,TRUE,TRUE
989,1.00,1,1,MANGA REPARACAO INOX  2,TRUE,1,1,consu,TRUE,TRUE
990,1.00,1,1,MANGA REPARACAO INOX  75,TRUE,1,1,consu,TRUE,TRUE
991,1.00,1,1,MANGA REPARACAO INOX  80,TRUE,1,1,consu,TRUE,TRUE
992,1.00,1,1,MANGA REPARACAO INOX  100,TRUE,1,1,consu,TRUE,TRUE
993,1.00,1,1,MANGA REPARACAO INOX  125,TRUE,1,1,consu,TRUE,TRUE
994,1.00,1,1,MANGA REPARACAO INOX  150,TRUE,1,1,consu,TRUE,TRUE
995,1.00,1,1,MANGA REPARACAO INOX  175,TRUE,1,1,consu,TRUE,TRUE
996,1.00,1,1,MANGA REPARACAO INOX  200,TRUE,1,1,consu,TRUE,TRUE
997,1.00,1,1,MANGA REPARACAO INOX  250,TRUE,1,1,consu,TRUE,TRUE
998,1.00,1,1,MANGA REPARACAO INOX  300,TRUE,1,1,consu,TRUE,TRUE
999,1.00,1,1,BATOQUE LATAO 1/2,TRUE,1,1,consu,TRUE,TRUE
1000,1.00,1,1,BATOQUE LATAO 3/4,TRUE,1,1,consu,TRUE,TRUE
1001,1.00,1,1,BATOQUE LATAO 1,TRUE,1,1,consu,TRUE,TRUE
1002,1.00,1,1,BATOQUE LATAO 1 1/4,TRUE,1,1,consu,TRUE,TRUE
1003,1.00,1,1,BATOQUE LATAO 1 1/2,TRUE,1,1,consu,TRUE,TRUE
1004,1.00,1,1,BATOQUE LATAO 2,TRUE,1,1,consu,TRUE,TRUE
1005,1.00,1,1,BATOQUE LATAO 2 1/2,TRUE,1,1,consu,TRUE,TRUE
1006,1.00,1,1,BATOQUE LATAO 3,TRUE,1,1,consu,TRUE,TRUE
1007,1.00,1,1,BATOQUE LATAO 4,TRUE,1,1,consu,TRUE,TRUE
1008,1.00,1,1,CASQUILHO LATAO 1/2,TRUE,1,1,consu,TRUE,TRUE
1009,1.00,1,1,CASQUILHO LATAO 3/4,TRUE,1,1,consu,TRUE,TRUE
1010,1.00,1,1,CASQUILHO LATAO 1,TRUE,1,1,consu,TRUE,TRUE
1011,1.00,1,1,CASQUILHO LATAO 1 1/4,TRUE,1,1,consu,TRUE,TRUE
1012,1.00,1,1,CASQUILHO LATAO 1 1/2,TRUE,1,1,consu,TRUE,TRUE
1013,1.00,1,1,CASQUILHO LATAO 2,TRUE,1,1,consu,TRUE,TRUE
1014,1.00,1,1,CASQUILHO LATAO 2 1/4,TRUE,1,1,consu,TRUE,TRUE
1015,1.00,1,1,CASQUILHO LATAO 2 1/2,TRUE,1,1,consu,TRUE,TRUE
1016,1.00,1,1,CASQUILHO LATAO 3,TRUE,1,1,consu,TRUE,TRUE
1017,1.00,1,1,CASQUILHO LATAO 4,TRUE,1,1,consu,TRUE,TRUE
1018,1.00,1,1,CASQUILHO   LATAO 3/4 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1019,1.00,1,1,CASQUILHO   LATAO 1 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1020,1.00,1,1,CASQUILHO   LATAO 1 X 3/4,TRUE,1,1,consu,TRUE,TRUE
1021,1.00,1,1,CASQUILHO   LATAO 1 1/4 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1022,1.00,1,1,CASQUILHO   LATAO 1 1/4 X 3/4,TRUE,1,1,consu,TRUE,TRUE
1023,1.00,1,1,CASQUILHO   LATAO 1 1/4 X 1,TRUE,1,1,consu,TRUE,TRUE
1024,1.00,1,1,CASQUILHO   LATAO 1 1/2 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1025,1.00,1,1,CASQUILHO   LATAO 1 1/2 X 3/4,TRUE,1,1,consu,TRUE,TRUE
1026,1.00,1,1,CASQUILHO   LATAO 1 1/2 X 1,TRUE,1,1,consu,TRUE,TRUE
1027,1.00,1,1,CASQUILHO   LATAO 1 1/2 X 1 1/4,TRUE,1,1,consu,TRUE,TRUE
1028,1.00,1,1,CASQUILHO   LATAO 2 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1029,1.00,1,1,CASQUILHO   LATAO 2 X 3/4,TRUE,1,1,consu,TRUE,TRUE
1030,1.00,1,1,CASQUILHO   LATAO 2 X 1,TRUE,1,1,consu,TRUE,TRUE
1031,1.00,1,1,CASQUILHO   LATAO 2 X 1 1/4,TRUE,1,1,consu,TRUE,TRUE
1032,1.00,1,1,CASQUILHO   LATAO 2 X 1 1/2,TRUE,1,1,consu,TRUE,TRUE
1033,1.00,1,1,CASQUILHO   LATAO 2 1/2 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1034,1.00,1,1,CASQUILHO   LATAO 2 1/2 X 3/4,TRUE,1,1,consu,TRUE,TRUE
1035,1.00,1,1,CASQUILHO   LATAO 2 1/2 X 1,TRUE,1,1,consu,TRUE,TRUE
1036,1.00,1,1,CASQUILHO   LATAO 2 1/2 X 1 1/4,TRUE,1,1,consu,TRUE,TRUE
1037,1.00,1,1,CASQUILHO   LATAO 2 1/2 X 1 1/2,TRUE,1,1,consu,TRUE,TRUE
1038,1.00,1,1,CASQUILHO   LATAO 2 1/2 X 2,TRUE,1,1,consu,TRUE,TRUE
1039,1.00,1,1,CASQUILHO   LATAO 3 X 2 1/2,TRUE,1,1,consu,TRUE,TRUE
1040,1.00,1,1,JOELHO LATAO 1/2,TRUE,1,1,consu,TRUE,TRUE
1041,1.00,1,1,JOELHO LATAO 3/4,TRUE,1,1,consu,TRUE,TRUE
1042,1.00,1,1,JOELHO LATAO 1,TRUE,1,1,consu,TRUE,TRUE
1043,1.00,1,1,JOELHO LATAO 1 1/4,TRUE,1,1,consu,TRUE,TRUE
1044,1.00,1,1,JOELHO LATAO 1 1/2,TRUE,1,1,consu,TRUE,TRUE
1045,1.00,1,1,JOELHO LATAO 2,TRUE,1,1,consu,TRUE,TRUE
1046,1.00,1,1,JOELHO LATAO 2 1/2,TRUE,1,1,consu,TRUE,TRUE
1047,1.00,1,1,JOELHO LATAO 3,TRUE,1,1,consu,TRUE,TRUE
1048,1.00,1,1,JOELHO LATAO 4,TRUE,1,1,consu,TRUE,TRUE
1049,1.00,1,1,JOELHO  LATAO 3/4 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1050,1.00,1,1,JOELHO  LATAO 1 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1051,1.00,1,1,JOELHO  LATAO 1 X 3/4,TRUE,1,1,consu,TRUE,TRUE
1052,1.00,1,1,JOELHO  LATAO 1 1/4 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1053,1.00,1,1,JOELHO  LATAO 1 1/4 X 3/4,TRUE,1,1,consu,TRUE,TRUE
1054,1.00,1,1,JOELHO  LATAO 1 1/4 X 1,TRUE,1,1,consu,TRUE,TRUE
1055,1.00,1,1,JOELHO  LATAO 1 1/2 X 1,TRUE,1,1,consu,TRUE,TRUE
1056,1.00,1,1,JOELHO  LATAO 11/2 X 1 1/4,TRUE,1,1,consu,TRUE,TRUE
1057,1.00,1,1,JOELHO  LATAO 2 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1058,1.00,1,1,JOELHO  LATAO 2 X 3/4,TRUE,1,1,consu,TRUE,TRUE
1059,1.00,1,1,JOELHO  LATAO 2 X 1,TRUE,1,1,consu,TRUE,TRUE
1060,1.00,1,1,JOELHO  LATAO 2 X 1 1/4,TRUE,1,1,consu,TRUE,TRUE
1061,1.00,1,1,JOELHO  LATAO 2 X 1 1/2,TRUE,1,1,consu,TRUE,TRUE
1062,1.00,1,1,JOELHO M/F LATAO 1/2,TRUE,1,1,consu,TRUE,TRUE
1063,1.00,1,1,JOELHO M/F LATAO 3/4,TRUE,1,1,consu,TRUE,TRUE
1064,1.00,1,1,JOELHO M/F LATAO 1,TRUE,1,1,consu,TRUE,TRUE
1065,1.00,1,1,JUNTA ATARRACHA LATAO 1/2,TRUE,1,1,consu,TRUE,TRUE
1066,1.00,1,1,JUNTA ATARRACHA LATAO 3/4,TRUE,1,1,consu,TRUE,TRUE
1067,1.00,1,1,JUNTA ATARRACHA LATAO 1,TRUE,1,1,consu,TRUE,TRUE
1068,1.00,1,1,TAMPAO LATAO 1/2,TRUE,1,1,consu,TRUE,TRUE
1069,1.00,1,1,TAMPAO LATAO 3/4,TRUE,1,1,consu,TRUE,TRUE
1070,1.00,1,1,TAMPAO LATAO 1,TRUE,1,1,consu,TRUE,TRUE
1071,1.00,1,1,TAMPAO LATAO 1 1/4,TRUE,1,1,consu,TRUE,TRUE
1072,1.00,1,1,TAMPAO LATAO 1 1/2,TRUE,1,1,consu,TRUE,TRUE
1073,1.00,1,1,TAMPAO LATAO 2,TRUE,1,1,consu,TRUE,TRUE
1074,1.00,1,1,TAMPAO LATAO 2 1/2,TRUE,1,1,consu,TRUE,TRUE
1075,1.00,1,1,TAMPAO LATAO 3,TRUE,1,1,consu,TRUE,TRUE
1076,1.00,1,1,TAMPAO  LATAO INCENDIO,TRUE,1,1,consu,TRUE,TRUE
1077,1.00,1,1,TE LATAO 1/2,TRUE,1,1,consu,TRUE,TRUE
1078,1.00,1,1,TE LATAO 3/4,TRUE,1,1,consu,TRUE,TRUE
1079,1.00,1,1,TE LATAO 1,TRUE,1,1,consu,TRUE,TRUE
1080,1.00,1,1,TE LATAO 1 1/4,TRUE,1,1,consu,TRUE,TRUE
1081,1.00,1,1,TE LATAO 1 1/2,TRUE,1,1,consu,TRUE,TRUE
1082,1.00,1,1,TE LATAO 2,TRUE,1,1,consu,TRUE,TRUE
1083,1.00,1,1,TE LATAO 2 1/2,TRUE,1,1,consu,TRUE,TRUE
1084,1.00,1,1,TE LATAO 3,TRUE,1,1,consu,TRUE,TRUE
1085,1.00,1,1,TE LATAO 4,TRUE,1,1,consu,TRUE,TRUE
1086,1.00,1,1,TE  LATAO 3/4 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1087,1.00,1,1,TE  LATAO 1 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1088,1.00,1,1,TE  LATAO 1 X 3/4,TRUE,1,1,consu,TRUE,TRUE
1089,1.00,1,1,TE  LATAO 1 1/4 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1090,1.00,1,1,TE  LATAO 1 1/4 X 3/4,TRUE,1,1,consu,TRUE,TRUE
1091,1.00,1,1,TE  LATAO 1 1/4 X 1,TRUE,1,1,consu,TRUE,TRUE
1092,1.00,1,1,TE  LATAO 1 1/2 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1093,1.00,1,1,TE  LATAO 1 1/2 X 3/4,TRUE,1,1,consu,TRUE,TRUE
1094,1.00,1,1,TE  LATAO 1 1/2 X 1,TRUE,1,1,consu,TRUE,TRUE
1095,1.00,1,1,TE  LATAO 1 1/2 X 1 1/4,TRUE,1,1,consu,TRUE,TRUE
1096,1.00,1,1,TE  LATAO 2 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1097,1.00,1,1,TE  LATAO 2 X 3/4,TRUE,1,1,consu,TRUE,TRUE
1098,1.00,1,1,TE  LATAO 2 X 1,TRUE,1,1,consu,TRUE,TRUE
1099,1.00,1,1,TE  LATAO 2 X 1/1/4,TRUE,1,1,consu,TRUE,TRUE
1100,1.00,1,1,TE  LATAO 2 X 1 1/2,TRUE,1,1,consu,TRUE,TRUE
1101,1.00,1,1,TE  LATAO 2 1/2 X 1,TRUE,1,1,consu,TRUE,TRUE
1102,1.00,1,1,TE  LATAO 2 1/2 X 1 1/4,TRUE,1,1,consu,TRUE,TRUE
1103,1.00,1,1,TE  LATAO 2 1/2 X 1 1/2,TRUE,1,1,consu,TRUE,TRUE
1104,1.00,1,1,TE  LATAO 2 1/2 X 2,TRUE,1,1,consu,TRUE,TRUE
1105,1.00,1,1,TE  LATAO 3 X 1,TRUE,1,1,consu,TRUE,TRUE
1106,1.00,1,1,TE  LATAO 3 X 1 1/4,TRUE,1,1,consu,TRUE,TRUE
1107,1.00,1,1,TE  LATAO 4 X 2,TRUE,1,1,consu,TRUE,TRUE
1108,1.00,1,1,UNIAO LATAO 1/2,TRUE,1,1,consu,TRUE,TRUE
1109,1.00,1,1,UNIAO LATAO 3/4,TRUE,1,1,consu,TRUE,TRUE
1110,1.00,1,1,UNIAO LATAO 1,TRUE,1,1,consu,TRUE,TRUE
1111,1.00,1,1,UNIAO LATAO 1 1/4,TRUE,1,1,consu,TRUE,TRUE
1112,1.00,1,1,UNIAO LATAO 1 1/2,TRUE,1,1,consu,TRUE,TRUE
1113,1.00,1,1,UNIAO LATAO 2,TRUE,1,1,consu,TRUE,TRUE
1114,1.00,1,1,UNIAO LATAO 2 1/2,TRUE,1,1,consu,TRUE,TRUE
1115,1.00,1,1,UNIAO LATAO 3,TRUE,1,1,consu,TRUE,TRUE
1116,1.00,1,1,UNIAO LATAO 4,TRUE,1,1,consu,TRUE,TRUE
1117,1.00,1,1,UNIAO  LATAO 3/4 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1118,1.00,1,1,UNIAO  LATAO 1 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1119,1.00,1,1,UNIAO  LATAO 1 X 3/4,TRUE,1,1,consu,TRUE,TRUE
1120,1.00,1,1,UNIAO  LATAO 1 1/4 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1121,1.00,1,1,UNIAO  LATAO 1 1/4 X 3/4,TRUE,1,1,consu,TRUE,TRUE
1122,1.00,1,1,UNIAO  LATAO 1 1/4 X 1,TRUE,1,1,consu,TRUE,TRUE
1123,1.00,1,1,UNIAO  LATAO 1 1/2 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1124,1.00,1,1,UNIAO  LATAO 1 1/2 X 3/4,TRUE,1,1,consu,TRUE,TRUE
1125,1.00,1,1,UNIAO  LATAO 1 1/2 X 1,TRUE,1,1,consu,TRUE,TRUE
1126,1.00,1,1,UNIAO  LATAO 1 1/2 X 1 1/4,TRUE,1,1,consu,TRUE,TRUE
1127,1.00,1,1,UNIAO  LATAO 2 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1128,1.00,1,1,UNIAO  LATAO 2 X 3/4,TRUE,1,1,consu,TRUE,TRUE
1129,1.00,1,1,UNIAO  LATAO 2 X 1,TRUE,1,1,consu,TRUE,TRUE
1130,1.00,1,1,UNIAO  LATAO 2 X 1 1/4,TRUE,1,1,consu,TRUE,TRUE
1131,1.00,1,1,UNIAO  LATAO 2 X 1 1/2,TRUE,1,1,consu,TRUE,TRUE
1132,1.00,1,1,UNIAO  LATAO 2 1/2 X 2,TRUE,1,1,consu,TRUE,TRUE
1133,1.00,1,1,UNIAO  LATAO 3 X 2 1/2,TRUE,1,1,consu,TRUE,TRUE
1134,1.00,1,1,UNIAO LATAO M/F 1/2,TRUE,1,1,consu,TRUE,TRUE
1135,1.00,1,1,UNIAO LATAO M/F 3/4,TRUE,1,1,consu,TRUE,TRUE
1136,1.00,1,1,PORCA  LATAO 3/4 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1137,1.00,1,1,PORCA  LATAO 1 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1138,1.00,1,1,PORCA  LATAO 1 X3/4,TRUE,1,1,consu,TRUE,TRUE
1139,1.00,1,1,PORCA  LATAO 1 1/4 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1140,1.00,1,1,PORCA  LATAO 1 1/4 X 3/4,TRUE,1,1,consu,TRUE,TRUE
1141,1.00,1,1,PORCA  LATAO 1 1/4 X 1,TRUE,1,1,consu,TRUE,TRUE
1142,1.00,1,1,PORCA  LATAO 1 1/2 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1143,1.00,1,1,PORCA  LATAO 1 1/2 X 3/4,TRUE,1,1,consu,TRUE,TRUE
1144,1.00,1,1,PORCA  LATAO 1 1/2 X 1,TRUE,1,1,consu,TRUE,TRUE
1145,1.00,1,1,PORCA  LATAO 1 1/2 X 1 1/4,TRUE,1,1,consu,TRUE,TRUE
1146,1.00,1,1,PORCA  LATAO 2 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1147,1.00,1,1,PORCA  LATAO 2 X 3/4,TRUE,1,1,consu,TRUE,TRUE
1148,1.00,1,1,PORCA  LATAO 2 X 1,TRUE,1,1,consu,TRUE,TRUE
1149,1.00,1,1,PORCA  LATAO 2 X 1/14,TRUE,1,1,consu,TRUE,TRUE
1150,1.00,1,1,PORCA  LATAO 2 X 1 1/2,TRUE,1,1,consu,TRUE,TRUE
1151,1.00,1,1,PORCA  LATAO 2 1/2 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1152,1.00,1,1,PORCA  LATAO 2 1/2 X 3/4,TRUE,1,1,consu,TRUE,TRUE
1153,1.00,1,1,PORCA  LATAO 2 1/2 X 1,TRUE,1,1,consu,TRUE,TRUE
1154,1.00,1,1,PORCA  LATAO 2 1/2 X 1 1/4,TRUE,1,1,consu,TRUE,TRUE
1155,1.00,1,1,PORCA  LATAO 2 1/2 X 1 1/2,TRUE,1,1,consu,TRUE,TRUE
1156,1.00,1,1,PORCA  LATAO 2 1/2 X 2,TRUE,1,1,consu,TRUE,TRUE
1157,1.00,1,1,ABRACADEIRA T/CARGA FFD 60 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1158,1.00,1,1,ABRACADEIRA T/CARGA FFD 60 X 3/4,TRUE,1,1,consu,TRUE,TRUE
1159,1.00,1,1,ABRACADEIRA T/CARGA FFD 60 X 1,TRUE,1,1,consu,TRUE,TRUE
1160,1.00,1,1,ABRACADEIRA T/CARGA FFD 80 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1161,1.00,1,1,ABRACADEIRA T/CARGA FFD 80 X 3/4,TRUE,1,1,consu,TRUE,TRUE
1162,1.00,1,1,ABRACADEIRA T/CARGA FFD 80 X 1,TRUE,1,1,consu,TRUE,TRUE
1163,1.00,1,1,ABRACADEIRA T/CARGA FFD 80 X 1 1/2,TRUE,1,1,consu,TRUE,TRUE
1164,1.00,1,1,ABRACADEIRA T/CARGA FFD 100 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1165,1.00,1,1,ABRACADEIRA T/CARGA FFD 100 X 3/4,TRUE,1,1,consu,TRUE,TRUE
1166,1.00,1,1,ABRACADEIRA T/CARGA FFD 100 X 1,TRUE,1,1,consu,TRUE,TRUE
1167,1.00,1,1,ABRACADEIRA T/CARGA FFD 100 X 1 1/2,TRUE,1,1,consu,TRUE,TRUE
1168,1.00,1,1,ABRACADEIRA T/CARGA FFD 100 X 1 3/4,TRUE,1,1,consu,TRUE,TRUE
1169,1.00,1,1,ABRACADEIRA T/CARGA FFD 100 X 2,TRUE,1,1,consu,TRUE,TRUE
1170,1.00,1,1,ABRACADEIRA T/CARGA FFD 125 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1171,1.00,1,1,ABRACADEIRA T/CARGA FFD 125 X 3/4,TRUE,1,1,consu,TRUE,TRUE
1172,1.00,1,1,ABRACADEIRA T/CARGA FFD 125 X 1 1/2,TRUE,1,1,consu,TRUE,TRUE
1173,1.00,1,1,ABRACADEIRA T/CARGA FFD 125 X 1 3/4,TRUE,1,1,consu,TRUE,TRUE
1174,1.00,1,1,ABRACADEIRA T/CARGA FFD 125 X 2,TRUE,1,1,consu,TRUE,TRUE
1175,1.00,1,1,ABRACADEIRA T/CARGA FFD 125 X 2 1/2,TRUE,1,1,consu,TRUE,TRUE
1176,1.00,1,1,ABRACADEIRA T/CARGA FFD 150 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1177,1.00,1,1,ABRACADEIRA T/CARGA FFD 150 X 3/4,TRUE,1,1,consu,TRUE,TRUE
1178,1.00,1,1,ABRACADEIRA T/CARGA FFD 150 X 1 1/2,TRUE,1,1,consu,TRUE,TRUE
1179,1.00,1,1,ABRACADEIRA T/CARGA FFD 150 X 1 3/4,TRUE,1,1,consu,TRUE,TRUE
1180,1.00,1,1,ABRACADEIRA T/CARGA FFD 150 X 2,TRUE,1,1,consu,TRUE,TRUE
1181,1.00,1,1,ABRACADEIRA T/CARGA FFD 150 X 2 1/2,TRUE,1,1,consu,TRUE,TRUE
1182,1.00,1,1,ABRACADEIRA T/CARGA FFD 200 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1183,1.00,1,1,ABRACADEIRA T/CARGA FFD 200 X 3/4,TRUE,1,1,consu,TRUE,TRUE
1184,1.00,1,1,ABRACADEIRA T/CARGA FFD 200 X 1 1/2,TRUE,1,1,consu,TRUE,TRUE
1185,1.00,1,1,ABRACADEIRA T/CARGA FFD 200 X 1 3/4,TRUE,1,1,consu,TRUE,TRUE
1186,1.00,1,1,ABRACADEIRA T/CARGA FFD 200 X 2,TRUE,1,1,consu,TRUE,TRUE
1187,1.00,1,1,ABRACADEIRA T/CARGA FFD 200 X 2 1/2,TRUE,1,1,consu,TRUE,TRUE
1188,1.00,1,1,ABRACADEIRA T/CARGA FFD 250 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1189,1.00,1,1,ABRACADEIRA T/CARGA FFD 250 X 3/4,TRUE,1,1,consu,TRUE,TRUE
1190,1.00,1,1,ABRACADEIRA T/CARGA FFD 250 X 1 1/2,TRUE,1,1,consu,TRUE,TRUE
1191,1.00,1,1,ABRACADEIRA T/CARGA FFD 250 X 1 3/4,TRUE,1,1,consu,TRUE,TRUE
1192,1.00,1,1,ABRACADEIRA T/CARGA FFD 250 X 2,TRUE,1,1,consu,TRUE,TRUE
1193,1.00,1,1,ABRACADEIRA T/CARGA FFD 250 X 2 1/2,TRUE,1,1,consu,TRUE,TRUE
1194,1.00,1,1,ABRACADEIRA T/CARGA FFD 300 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1195,1.00,1,1,ABRACADEIRA T/CARGA FFD 300 X 3/4,TRUE,1,1,consu,TRUE,TRUE
1196,1.00,1,1,ABRACADEIRA T/CARGA FFD 300 X 1 1/2,TRUE,1,1,consu,TRUE,TRUE
1197,1.00,1,1,ABRACADEIRA T/CARGA FFD 300 X 1 3/4,TRUE,1,1,consu,TRUE,TRUE
1198,1.00,1,1,ABRACADEIRA T/CARGA FFD 300 X 2,TRUE,1,1,consu,TRUE,TRUE
1199,1.00,1,1,ABRACADEIRA T/CARGA FFD 300 X 2 1/2,TRUE,1,1,consu,TRUE,TRUE
1200,1.00,1,1,ABRACADEIRA T/CARGA FFD 350 X 1/2,TRUE,1,1,consu,TRUE,TRUE
1201,1.00,1,1,ABRACADEIRA T/CARGA FFD 350 X 3/4,TRUE,1,1,consu,TRUE,TRUE
1202,1.00,1,1,ABRACADEIRA T/CARGA FFD 350 X 1 1/2,TRUE,1,1,consu,TRUE,TRUE
1203,1.00,1,1,ABRACADEIRA T/CARGA FFD 350 X 1 3/4,TRUE,1,1,consu,TRUE,TRUE
1204,1.00,1,1,ABRACADEIRA T/CARGA FFD 350 X 2,TRUE,1,1,consu,TRUE,TRUE
1205,1.00,1,1,ABRACADEIRA T/CARGA FFD 350 X 2 1/2,TRUE,1,1,consu,TRUE,TRUE
1206,1.00,1,1,ADAPTADOR TRAVADO FL FFD 60,TRUE,1,1,consu,TRUE,TRUE
1207,1.00,1,1,ADAPTADOR TRAVADO FL FFD 65,TRUE,1,1,consu,TRUE,TRUE
1208,1.00,1,1,ADAPTADOR TRAVADO FL FFD 80,TRUE,1,1,consu,TRUE,TRUE
1209,1.00,1,1,ADAPTADOR TRAVADO FL FFD 90,TRUE,1,1,consu,TRUE,TRUE
1210,1.00,1,1,ADAPTADOR TRAVADO FL FFD 100,TRUE,1,1,consu,TRUE,TRUE
1211,1.00,1,1,ADAPTADOR TRAVADO FL FFD 125,TRUE,1,1,consu,TRUE,TRUE
1212,1.00,1,1,ADAPTADOR TRAVADO FL FFD 150,TRUE,1,1,consu,TRUE,TRUE
1213,1.00,1,1,ADAPTADOR TRAVADO FL FFD 200,TRUE,1,1,consu,TRUE,TRUE
1214,1.00,1,1,ADAPTADOR TRAVADO FL FFD 250,TRUE,1,1,consu,TRUE,TRUE
1215,1.00,1,1,ADAPTADOR TRAVADO FL FFD 300,TRUE,1,1,consu,TRUE,TRUE
1216,1.00,1,1,ADAPTADOR TRAVADO FL FFD 350,TRUE,1,1,consu,TRUE,TRUE
1217,1.00,1,1,CONE BOCAS FFD 80 X 60,TRUE,1,1,consu,TRUE,TRUE
1218,1.00,1,1,CONE BOCAS FFD 100X 60,TRUE,1,1,consu,TRUE,TRUE
1219,1.00,1,1,CONE BOCAS FFD 100X 80,TRUE,1,1,consu,TRUE,TRUE
1220,1.00,1,1,CONE BOCAS FFD 125 X 60,TRUE,1,1,consu,TRUE,TRUE
1221,1.00,1,1,CONE BOCAS FFD 125 X 80,TRUE,1,1,consu,TRUE,TRUE
1222,1.00,1,1,CONE BOCAS FFD 125 X 100,TRUE,1,1,consu,TRUE,TRUE
1223,1.00,1,1,CONE BOCAS FFD 150 X 60,TRUE,1,1,consu,TRUE,TRUE
1224,1.00,1,1,CONE BOCAS FFD 150 X 80,TRUE,1,1,consu,TRUE,TRUE
1225,1.00,1,1,CONE BOCAS FFD 150 X 100,TRUE,1,1,consu,TRUE,TRUE
1226,1.00,1,1,CONE BOCAS FFD 150 X 125,TRUE,1,1,consu,TRUE,TRUE
1227,1.00,1,1,CONE BOCAS FFD 200 X 100,TRUE,1,1,consu,TRUE,TRUE
1228,1.00,1,1,CONE BOCAS FFD 200 X 125,TRUE,1,1,consu,TRUE,TRUE
1229,1.00,1,1,CONE BOCAS FFD 200 X 150,TRUE,1,1,consu,TRUE,TRUE
1230,1.00,1,1,CONE BOCAS FFD 250 X 100,TRUE,1,1,consu,TRUE,TRUE
