id,default_code,name_template,active,product_tmpl_id/id
5657,CF10040102,ELECTRODO PARA FERRO 3.2mm,TRUE,5657
5658,CF10040103,ELECTRODO PARA FERRO 4 mm,TRUE,5658
5659,CF10040104,ELECTRODO PARA FERRO 6mm,TRUE,5659
5660,CF10040201,ELECTRODO PARA ACO 2.5mm,TRUE,5660
5661,CF10040202,ELECTRODO PARA ACO 3.2mm,TRUE,5661
5662,CF10040203,ELECTRODO PARA ACO 4 mm,TRUE,5662
5663,CF10040204,ELECTRODO PARA ACO 6mm,TRUE,5663
5664,CF10040301,ELECTRODO CARVAO 6.4mm P/SOLDADURA,TRUE,5664
5665,CF10040401,ELECTRODO PARA INOX 2.5mm,TRUE,5665
5666,CF10040402,ELECTRODO PARA INOX 3.2mm,TRUE,5666
5667,CF10040403,ELECTRODO PARA INOX 4 mm,TRUE,5667
5668,CF10040404,ELECTRODO PARA INOX 6mm,TRUE,5668
5669,CF10040501,ELECTRODO CORTE 6mm,TRUE,5669
5670,CF10040601,ARAME 0.8 mm P/MAQ SOLDAR SEMI AUTOMAT BOBINE 15Kg,TRUE,5670
5671,CF10040602,ARAME 1 mm P/MAQ SOLDAR SEMI AUTOMATIC BOBINE 15Kg,TRUE,5671
5672,CF10050102,FRESES CONICAS RECARTILHADA 20-30,TRUE,5672
5673,CF10050103,FRESES CONICAS RECARTILHADA 30-40,TRUE,5673
5674,CF10050104,FRESES CONICAS RECARTILHADA 4-12,TRUE,5674
5675,CF10050201,PORTA MANDRIL P/CORO BI MET 14X30,TRUE,5675
5676,CF10050202,PORTA MANDRIL P/C BI METAL 32X152,TRUE,5676
5677,CF10060101,FITA PINTOR 50mX12mm,TRUE,5677
5678,CF10060103,FITA PINTOR 50mX38mm,TRUE,5678
5679,CF10060104,FITA PINTOR 50mX50mm,TRUE,5679
5680,CF10070101,LIXA FOLHA MADEIRA Nº40,TRUE,5680
5681,CF10070102,LIXA FOLHA MADEIRA Nº60,TRUE,5681
5682,CF10070103,LIXA FOLHA MADEIRA Nº80,TRUE,5682
5683,CF10070104,LIXA FOLHA MADEIRA Nº100,TRUE,5683
5684,CF10070105,LIXA FOLHA MADEIRA Nº120,TRUE,5684
5685,CF10070106,LIXA FOLHA MADEIRA Nº150,TRUE,5685
5686,CF10070107,LIXA FOLHA MADEIRA Nº180,TRUE,5686
5687,CF10070201,LIXA FOLHA AGUA Nº60,TRUE,5687
5688,CF10070202,LIXA FOLHA AGUA Nº80,TRUE,5688
5689,CF10070203,LIXA FOLHA AGUA Nº100,TRUE,5689
5690,CF10070204,LIXA FOLHA AGUA Nº120,TRUE,5690
5691,CF10070205,LIXA FOLHA AGUA Nº150,TRUE,5691
5692,CF10070206,LIXA FOLHA AGUA Nº180,TRUE,5692
5693,CF10070207,LIXA FOLHA AGUA Nº220,TRUE,5693
5694,CF10070208,LIXA FOLHA AGUA Nº280,TRUE,5694
5695,CF10070209,LIXA FOLHA AGUA Nº320,TRUE,5695
5696,CF10070210,LIXA FOLHA AGUA Nº400,TRUE,5696
5697,CF10070211,LIXA FOLHA AGUA Nº600,TRUE,5697
5698,CF10070212,LIXA FOLHA AGUA Nº800,TRUE,5698
5699,CF10070213,LIXA FOLHA AGUA Nº1000,TRUE,5699
5700,CF10070301,LIXA FOLHA FERRO Nº40,TRUE,5700
5701,CF10070302,LIXA FOLHA FERRO Nº60,TRUE,5701
5702,CF10070303,LIXA FOLHA FERRO Nº100,TRUE,5702
5703,CF10070304,LIXA FOLHA FERRO Nº120,TRUE,5703
5704,CF10070305,LIXA FOLHA FERRO Nº180,TRUE,5704
5705,CF10070306,LIXA FOLHA FERRO Nº150,TRUE,5705
5706,CF10070307,LIXA FOLHA FERRO Nº220,TRUE,5706
5707,CF10080101,LIXA ROLO P/MAQ VERM GRAO 60,TRUE,5707
5708,CF10080102,LIXA ROLO VERMELHO PARA MAQUINA GRAO 80X20,TRUE,5708
5709,CF10080103,LIXA ROLO VERMELHO PARA MAQUINA GRAO 100X20,TRUE,5709
5710,CF10080104,LIXA ROLO VERMELHO PARA MAQUINA GRAO 120X20,TRUE,5710
5711,CF10090103,DISCO LIXA Nº100,TRUE,5711
5712,CF10090104,DISCO LIXA Nº150,TRUE,5712
5713,CF10090105,DISCO LIXA Nº180,TRUE,5713
5714,CF10100101,FITA DE SERRA ACO RAPID 8D/30cm,TRUE,5714
5715,CF10100102,FITA DE SERRA 115,TRUE,5715
5716,CF10110101,SERRA TIC-TIC DENTE GROSSO,TRUE,5716
5717,CF10110102,SERRA TIC-TIC DENTE FINO,TRUE,5717
5718,CF10110103,SERRA TIC-TIC DENTE FINO P/FERRO,TRUE,5718
5719,CF10120101,SPRAY ANTI FERRUGEM WD 40 GR,TRUE,5719
5720,CF10120102,ANTI-FERRUGEM WD40 400ml,TRUE,5720
5721,CF10120103,ANTI-FERRUGEM SPARK 700ml,TRUE,5721
5722,CF10120201,LIMPA CONTATOS,TRUE,5722
5723,CF10120301,AGUA DESTILADA 5l,TRUE,5723
5724,CF10130101,BOBINE DE FIO P/ROCADEIRA,TRUE,5724
5725,CF10130102,CABECA P/ROCADEIRA,TRUE,5725
5726,CF10990000,CONSUMIVEL FERRAGEM,TRUE,5726
5727,CF11000101,EMBOQUE 32 PARA FLUXOMETRO 3/4,TRUE,5727
5728,CF11000102,EMBOQUE PARA SANITA INFANTIL,TRUE,5728
5729,CF11000103,EMBOQUE DE EMBEBER PARA SANITA,TRUE,5729
5730,CF11000201,FLUTUADOR EM LATAO C/BOIA 1/2,TRUE,5730
5731,CF11000202,FLUTUADOR EM LATAO C/BOIA 3/4,TRUE,5731
5732,CF11000203,FLUTUADOR EM LATAO C/BOIA 1,TRUE,5732
5733,CF11000301,SIFAO FLEXIVEL C/VALVULA 32-40,TRUE,5733
5734,CF11000302,SIFAO FLEXIVEL C/VALVULA 40-50,TRUE,5734
5735,CF11000303,SIFAO DE GORDURA SIMPLES P/PIA COZINHA,TRUE,5735
5736,CF11000304,SIFAO PLASTICO 11/4,TRUE,5736
5737,CF11000401,CONJUNTO SUPORTE LAVATORIO,TRUE,5737
5738,CF11000402,CONJUNTO SUPORTE PARA SANITA,TRUE,5738
5739,CF11000403,AUTOCLISMO SOBREPOR PLASTICO,TRUE,5739
5740,CF11000404,TAMPA SANITA PRETA,TRUE,5740
5741,CF11000501,MOLA P/PORTA,TRUE,5741
5742,CF11000601,BATENTE PORTA LATAO,TRUE,5742
5743,CF11000701,CORREDICA P/GAVETA BRANCO 35cm,TRUE,5743
5744,CF11000702,CORREDICA P/GAVETA BRANCO 45cm,TRUE,5744
5745,CF11000703,CORREDICA P/GAVETA BRANCO 40cm,TRUE,5745
5746,CF11000704,CORREDICA P/GAVETA BRANCO 55cm,TRUE,5746
5747,CF11000801,CARMONE CROMADO,TRUE,5747
5748,CF11000802,CARMONE LATAO,TRUE,5748
5749,CF11000803,FITA CARMONE CROMADO 150cm,TRUE,5749
5750,CF11000804,FITA CARMONE LATAO 150cm,TRUE,5750
5751,CF11000805,SUPORTE FITA CARMONE CROMADO,TRUE,5751
5752,CF11000806,SUPORTE FITA CARMONE LATAO,TRUE,5752
5753,CF11000901,ILHOS LATAO  MACHO,TRUE,5753
5754,CF11000902,ILHOS LATAO  FEMEA,TRUE,5754
5755,CF11000903,ILHOS CROMADOS  MACHO,TRUE,5755
5756,CF11000904,ILHOS CROMADOS  FEMEA,TRUE,5756
5757,CF11001001,CANTONEIRA EM L 25cm,TRUE,5757
5758,CF11001002,CANTONEIRA EM L 30cm,TRUE,5758
5759,CF11001003,CANTONEIRA EM L 40cm,TRUE,5759
5760,CF11001101,SUPORTE PLASTICO PARA PAPEL JUMBO 0.25,TRUE,5760
5761,CF11001102,SUPORTE PLASTICO PARA PAPEL ZIGZAG,TRUE,5761
5762,CF11001103,SUPORTE INOX PARA PAPEL JUMBO 0.25,TRUE,5762
5763,CF11001104,SUPORTE INOX PARA PARA PAPEL ZIGZAG,TRUE,5763
5764,CF11001201,DOSEADOR PLASTICO SABAO PARA W/C,TRUE,5764
5765,CF11001202,DOSEADOR INOX SABAO PARA W/C,TRUE,5765
5766,CF11001301,SERRA CABOS Nº 3,TRUE,5766
5767,CF11001401,FITA PERFURADA ZINCADA 12X0.8mm,TRUE,5767
5768,CF11001402,FITA PERFURADA ZINCADA 17X0.8mm,TRUE,5768
5769,CF11001403,FITA PERFURADA ZINCADA 26X1mm,TRUE,5769
5770,CF11001501,REBITES CEGOS ALUMINIO 3X6,TRUE,5770
5771,CF11001502,REBITES CEGOS ALUMINIO 3X8,TRUE,5771
5772,CF11001503,REBITES CEGOS ALUMINIO 3X10,TRUE,5772
5773,CF11001504,REBITES CEGOS ALUMINIO 4X6,TRUE,5773
5774,CF11001505,REBITES CEGOS ALUMINIO 4X8,TRUE,5774
5775,CF11001506,REBITES CEGOS ALUMINIO 4X10,TRUE,5775
5776,CF11001507,REBITES CEGOS ALUMINIO 4X12,TRUE,5776
5777,CF11001508,REBITES CEGOS ALUMINIO 5X8,TRUE,5777
5778,CF11001509,REBITES CEGOS ALUMINIO 5X10,TRUE,5778
5779,CF11001510,REBITES CEGOS ALUMINIO 5X12,TRUE,5779
5780,CF11001601,CARDAS EM LATAO 10mm,TRUE,5780
5781,CF11001602,CARDAS EM LATAO 16mm,TRUE,5781
5782,CF11001603,CARDAS EM FERRO 15mm,TRUE,5782
5783,CF11001701,VARAO ROSCADO ACO M5 ZI,TRUE,5783
5784,CF11001702,VARAO ROSCADO ACO M6 ZI,TRUE,5784
5785,CF11001703,VARAO ROSCADO ACO M8 ZI,TRUE,5785
5786,CF11001704,VARAO ROSCADO ACO M10 ZI,TRUE,5786
5787,CF11001705,VARAO ROSCADO ACO M12 ZI,TRUE,5787
5788,CF11001706,VARAO ROSCADO ACO M16 ZI,TRUE,5788
5789,CF11001707,VARAO ROSCADO ACO M18 ZI,TRUE,5789
5790,CF11001708,VARAO ROSCADO ACO M20 ZI,TRUE,5790
5791,CF11001801,FITA DE ENFIAMENTO ACO 10m,TRUE,5791
5792,CF11001802,FITA DE ENFIAMENTO ACO 15m,TRUE,5792
5793,CF11001803,FITA DE ENFIAMENTO ACO 20m,TRUE,5793
5794,CF11001804,FITA DE ENFIAMENTO ACO 25m,TRUE,5794
5795,CF11001805,FITA DE ENFIAMENTO ACO 30m,TRUE,5795
5796,CF11001901,FITA ISOLADORA AMARELA 20X19,TRUE,5796
5797,CF11001902,FITA ISOLADORA AZUL 20X19,TRUE,5797
5798,CF11001903,FITA ISOLADORA BRANCA 20X20,TRUE,5798
5799,CF11001904,FITA ISOLADORA ENCARNADA 20X19,TRUE,5799
5800,CF11001905,FITA ISOLADORA PRETA 20X19,TRUE,5800
5801,CF11001906,FITA ISOLADORA VERDE 20X19,TRUE,5801
5802,CF11002001,FITA PARA EXAUSTOR,TRUE,5802
5803,CF11002101,GUIA DE ENFIAMENTO FIBRA 15m,TRUE,5803
5804,CF11002102,GUIA DE ENFIAMENTO FIBRA 20m,TRUE,5804
5805,CF11002103,GUIA DE ENFIAMENTO FIBRA 25m,TRUE,5805
5806,CF11002104,GUIA DE ENFIAMENTO NAILON 20m,TRUE,5806
5807,CF11002105,GUIA DE ENFIAMENTO NAILON 20m,TRUE,5807
5808,CF11002106,GUIA DE ENFIAMENTO NAILON 25m,TRUE,5808
5809,CF11002107,GUIA DE ENFIAMENTO NAILON 30,TRUE,5809
5810,CF11990000,DIVERSO FERRAGEM,TRUE,5810
5811,CI01000001,AREIA,TRUE,5811
5812,CI02000001,AREAO,TRUE,5812
5813,CI03010001,BRITA,TRUE,5813
5814,CI03020001,BRITA SARISCA,TRUE,5814
5815,CI04000001,PO PEDRA,TRUE,5815
5816,CI05000001,TOUT VENANT,TRUE,5816
5817,CI06010101,BLOCO ALVENARIA AREAO 0.15,TRUE,5817
5818,CI06010102,BLOCO ALVENARIA AREAO 0.20,TRUE,5818
5819,CI07010001,CIMENTO APLICACAO GERAL 50KG,TRUE,5819
5820,CI07020001,REBOCO HIDRAULICO 30kg,TRUE,5820
5821,CI99000000,INERTES,TRUE,5821
5822,CJ00010101,BANCOS DE JARDIM C/2,TRUE,5822
5823,CJ00010102,BANCOS DE JARDIM RIPAS,TRUE,5823
5824,CJ00020101,MANGUEIRA PLAST.P/JARDIM 3/4,TRUE,5824
5825,CJ00020102,MANGUEIRA 3/4,TRUE,5825
5826,CJ99000000,MATERIAL JARDINS,TRUE,5826
5827,CM01010001,CAVILHA P/MADEIRA 10mm,TRUE,5827
5828,CM01010002,CAVILHA P/MADEIRA 8 mm,TRUE,5828
5829,CM01010003,CAVILHA P/MADEIRA 6 mm,TRUE,5829
5830,CM01020001,TACOS PARQUET MOGNO 11cm X 2.5cm X 1cm,TRUE,5830
5831,CM01020002,TACOS PARQUET PINHO DA TERRA 11cm X 2.5cm X 1cm,TRUE,5831
5832,CM01020003,TACOS PARQUET CARVALHO 11cm X 2.5cm X 1cm,TRUE,5832
5833,CM01020004,TACOS  MOGNO 21cm X 7cm X 2cm,TRUE,5833
5834,CM01020005,TACOS  PINHO DA TERRA 21cm X 7cm X 2cm,TRUE,5834
5835,CM01020006,TACOS  JOTOBA 21cm X 7cm X 2cm,TRUE,5835
5836,CM01030001,ROLO CORTICA 10.00x1.00x0.005,TRUE,5836
5837,CM01030002,CORTICITE 30X30 X 5mm,TRUE,5837
5838,CM01040001,MADEIRA DE TOLA,TRUE,5838
5839,CM01040002,MOGNO BISSILON,TRUE,5839
5840,CM01040003,PINHO SUECO,TRUE,5840
5841,CM01040004,CRIPTOMERIA,TRUE,5841
5842,CM01050001,CHAPA CONTRAPLACADO MARITIMO/COFR 250cmX125cmX16mm,TRUE,5842
5843,CM01050002,CHAPA CONTRAPLACADO MARITIMO/COFR 250cmX125cmX20mm,TRUE,5843
5844,CM01050003,CHAPA CONTRAPLACADO MARITIMO/COFR 250cmX125cmX22mm,TRUE,5844
5845,CM01050004,CHAPA MDF HIDROGRAFICO  244cm X 183cm X 16mm,TRUE,5845
5846,CM01050005,CHAPA MDF HIDROGRAFICO  244cm X 183cm X 20mm,TRUE,5846
5847,CM01050006,CHAPA MDF HIDROGRAFICO  244cm X 183cm X 22mm,TRUE,5847
5848,CM01050007,CHAPA LAMELADO TOLA 250cm X 125cm X 19mm,TRUE,5848
5849,CM01050008,CHAPA LAMELADO MONO 250cm X 125cm X 19mm,TRUE,5849
5850,CM01050009,CHAPA LAMELADO FAIA 250cm X 125cm X 19mm,TRUE,5850
5851,CM01050010,CHAPA CONTRAPLACADO MOGNO 250cm X 125cm X 5mm,TRUE,5851
5852,CM01050011,CHAPA CONTRAPLACADO TOLA 250cm X 125cm X 5mm,TRUE,5852
5853,CM01050012,CHAPA CONTRAPLACADO FAIA 250cm X 125cm X 5mm,TRUE,5853
5854,CM01050013,CHAPA CONTRAPLACADO MARITIMO 250cm X 125cm X 5mm,TRUE,5854
5855,CM01050014,CHAPA CONTRAPLACADO MARITIMO 250cm X 125cm X 10mm,TRUE,5855
5856,CM01050015,CHAPA CONTRAPLACADO MARITIMO 250cm X 125cm X 16mm,TRUE,5856
5857,CM01050016,CHAPA CONTRAPLACADO MARITIMO 250cm X 125cm X 19mm,TRUE,5857
5858,CM01060001,CUTELO ORLA PINHO  C/COLA 750cm X 22mm,TRUE,5858
5859,CM01060002,CUTELO ORLA  TOLA C/COLA 750cm X 22mm,TRUE,5859
5860,CM01060003,CUTELO ORLA MOGNO C/COLA 750cm X 22mm,TRUE,5860
5861,CM01060004,FOLHA LAMINADA CUTELO MOGNO 220cm X 20cm X 1mm,TRUE,5861
5862,CM01060005,FOLHA LAMINADA CUTELO TOLA 220cm X 20cm X 1mm,TRUE,5862
5863,CM01070001,PORTA PLACAROL MOGNO 200cm X 60cm X 3.5cm,TRUE,5863
5864,CM01070002,PORTA PLACAROL MOGNO 200cm X 70cm X 3.5cm,TRUE,5864
5865,CM01070003,PORTA PLACAROL MOGNO 200cm X 80cm X 3.5cm,TRUE,5865
5866,CM01070004,PORTA PLACAROL TOLA 200cm  X 60cm X 3.5cm,TRUE,5866
5867,CM01070005,PORTA PLACAROL TOLA 200cm  X 70cm X 3.5cm,TRUE,5867
5868,CM01070006,PORTA PLACAROL TOLA 200cm  X 80cm X 3.5cm,TRUE,5868
5869,CM01070007,PORTA PLACAROL FAIA 200cm X 60cm X 3.5cm,TRUE,5869
5870,CM01070008,PORTA PLACAROL FAIA 200cm X 70cm X 3.5cm,TRUE,5870
5871,CM01070009,PORTA PLACAROL FAIA 200cm X 80cm X 3.5cm,TRUE,5871
5872,CM99000000,MADEIRAS,TRUE,5872
5873,CS01000101,CHAPA INDENTIFICADORA DE ZONA DESRATIZACAO,TRUE,5873
5874,CS01000201,PLACA IDENTIFICATIVA ARVORES,TRUE,5874
5875,CS01000301,BANDA SONORA,TRUE,5875
5876,CS01000401,TRIANGULO DE SINALIZACAO,TRUE,5876
5877,CS01000501,SINAL VERTICAL,TRUE,5877
5878,CS01000601,FITA SINALIZACAO CMF,TRUE,5878
5879,CS01000701,CONE REFLETOR,TRUE,5879
5880,CS02000001,COMANDO DISTANCIA,TRUE,5880
5881,CS02000002,MODULO ELETRONICO PISCAR,TRUE,5881
5882,CS03000001,GIZ BRANCO NEOCOLOR CAIXA 12,TRUE,5882
5883,CS99000000,MATERIAL TRANSITO,TRUE,5883
5884,CT01101001,TINTA PLASTICA LISA GAMA BAIXA 0.25L BRANCO,TRUE,5884
5885,CT01101002,TINTA PLASTICA LISA GAMA BAIXA 0.25L CREME,TRUE,5885
5886,CT01102001,TINTA PLASTICA LISA GAMA BAIXA 0.75L BRANCO,TRUE,5886
5887,CT01102002,TINTA PLASTICA LISA GAMA BAIXA 0.75L CREME,TRUE,5887
5888,CT01103001,TINTA PLASTICA LISA GAMA BAIXA 1L BRANCO,TRUE,5888
5889,CT01103002,TINTA PLASTICA LISA GAMA BAIXA 1L CREME,TRUE,5889
5890,CT01104001,TINTA PLASTICA LISA GAMA BAIXA 2L BRANCO,TRUE,5890
5891,CT01104002,TINTA PLASTICA LISA GAMA BAIXA 2L CREME,TRUE,5891
5892,CT01105001,TINTA PLASTICA LISA GAMA BAIXA 4L BRANCO,TRUE,5892
5893,CT01105002,TINTA PLASTICA LISA GAMA BAIXA 4L CREME,TRUE,5893
5894,CT01106001,TINTA PLASTICA LISA GAMA BAIXA 5L BRANCO,TRUE,5894
5895,CT01106002,TINTA PLASTICA LISA GAMA BAIXA 5L CREME,TRUE,5895
5896,CT01107001,TINTA PLASTICA LISA GAMA BAIXA  10L BRANCO,TRUE,5896
5897,CT01107002,TINTA PLASTICA LISA GAMA BAIXA  10L CREME,TRUE,5897
5898,CT01108001,TINTA PLASTICA LISA GAMA BAIXA  15L BRANCO,TRUE,5898
5899,CT01108002,TINTA PLASTICA LISA GAMA BAIXA  15L CREME,TRUE,5899
5900,CT01109001,TINTA PLASTICA LISA GAMA BAIXA  20L BRANCO,TRUE,5900
5901,CT01109002,TINTA PLASTICA LISA GAMA BAIXA  20L CREME,TRUE,5901
5902,CT01201001,TINTA PLASTICA LISA GAMA MEDIA 0.25L BRANCO,TRUE,5902
5903,CT01201002,TINTA PLASTICA LISA GAMA MEDIA 0.25L PRETO,TRUE,5903
5904,CT01201003,TINTA PLASTICA LISA GAMA MEDIA 0.25L VERDE,TRUE,5904
5905,CT01201004,TINTA PLASTICA LISA GAMA MEDIA 0.25L AMARELO,TRUE,5905
5906,CT01201005,TINTA PLASTICA LISA GAMA MEDIA 0.25L VERMELHO,TRUE,5906
5907,CT01201006,TINTA PLASTICA LISA GAMA MEDIA 0.25L AZUL,TRUE,5907
5908,CT01201007,TINTA PLASTICA LISA GAMA MEDIA 0.25L PURPURA,TRUE,5908
5909,CT01201008,TINTA PLASTICA LISA GAMA MEDIA 0.25L CASTANHO,TRUE,5909
5910,CT01202001,TINTA PLASTICA LISA GAMA MEDIA 0.75L BRANCO,TRUE,5910
5911,CT01202002,TINTA PLASTICA LISA GAMA MEDIA 0.75L PRETO,TRUE,5911
5912,CT01202003,TINTA PLASTICA LISA GAMA MEDIA 0.75L VERDE,TRUE,5912
5913,CT01202004,TINTA PLASTICA LISA GAMA MEDIA 0.75L AMARELO,TRUE,5913
5914,CT01202005,TINTA PLASTICA LISA GAMA MEDIA 0.75L VERMELHO,TRUE,5914
5915,CT01202006,TINTA PLASTICA LISA GAMA MEDIA 0.75L AZUL,TRUE,5915
5916,CT01202007,TINTA PLASTICA LISA GAMA MEDIA 0.75L PURPURA,TRUE,5916
5917,CT01202008,TINTA PLASTICA LISA GAMA MEDIA 0.75L CASTANHO,TRUE,5917
5918,CT01202009,TINTA PLASTICA LISA GAMA MEDIA 0.75L OCRE,TRUE,5918
5919,CT01202010,TINTA PLASTICA LISA GAMA MEDIA 0.75L TELHA,TRUE,5919
5920,CT01203001,TINTA PLASTICA LISA GAMA MEDIA 1L BRANCO,TRUE,5920
5921,CT01203002,TINTA PLASTICA LISA GAMA MEDIA 1L PRETO,TRUE,5921
5922,CT01203003,TINTA PLASTICA LISA GAMA MEDIA 1L VERDE,TRUE,5922
5923,CT01203004,TINTA PLASTICA LISA GAMA MEDIA 1L AMARELO,TRUE,5923
5924,CT01203005,TINTA PLASTICA LISA GAMA MEDIA 1L VERMELHO,TRUE,5924
5925,CT01203006,TINTA PLASTICA LISA GAMA MEDIA 1L AZUL,TRUE,5925
5926,CT01203007,TINTA PLASTICA LISA GAMA MEDIA 1L PURPURA,TRUE,5926
5927,CT01203008,TINTA PLASTICA LISA GAMA MEDIA 1L CASTANHO,TRUE,5927
5928,CT01204001,TINTA PLASTICA LISA GAMA MEDIA 2L BRANCO,TRUE,5928
5929,CT01204002,TINTA PLASTICA LISA GAMA MEDIA 2L PRETO,TRUE,5929
5930,CT01204003,TINTA PLASTICA LISA GAMA MEDIA 2L VERDE,TRUE,5930
5931,CT01204004,TINTA PLASTICA LISA GAMA MEDIA 2L AMARELO,TRUE,5931
5932,CT01204005,TINTA PLASTICA LISA GAMA MEDIA 2L VERMELHO,TRUE,5932
5933,CT01204006,TINTA PLASTICA LISA GAMA MEDIA 2L AZUL,TRUE,5933
5934,CT01204007,TINTA PLASTICA LISA GAMA MEDIA 2L PURPURA,TRUE,5934
5935,CT01204008,TINTA PLASTICA LISA GAMA MEDIA 2L CASTANHO,TRUE,5935
5936,CT01205001,TINTA PLASTICA LISA GAMA MEDIA 4L BRANCO,TRUE,5936
5937,CT01205002,TINTA PLASTICA LISA GAMA MEDIA 4L PRETO,TRUE,5937
5938,CT01205003,TINTA PLASTICA LISA GAMA MEDIA 4L VERDE,TRUE,5938
5939,CT01205004,TINTA PLASTICA LISA GAMA MEDIA 4L AMARELO,TRUE,5939
5940,CT01205005,TINTA PLASTICA LISA GAMA MEDIA 4L VERMELHO,TRUE,5940
5941,CT01205006,TINTA PLASTICA LISA GAMA MEDIA 4L AZUL,TRUE,5941
5942,CT01205007,TINTA PLASTICA LISA GAMA MEDIA 4L PURPURA,TRUE,5942
5943,CT01205008,TINTA PLASTICA LISA GAMA MEDIA 4L CASTANHO,TRUE,5943
5944,CT01206001,TINTA PLASTICA LISA GAMA MEDIA 5L BRANCO,TRUE,5944
5945,CT01206002,TINTA PLASTICA LISA GAMA MEDIA 5L PRETO,TRUE,5945
5946,CT01206003,TINTA PLASTICA LISA GAMA MEDIA 5L VERDE,TRUE,5946
5947,CT01206004,TINTA PLASTICA LISA GAMA MEDIA 5L AMARELO,TRUE,5947
5948,CT01206005,TINTA PLASTICA LISA GAMA MEDIA 5L VERMELHO,TRUE,5948
5949,CT01206006,TINTA PLASTICA LISA GAMA MEDIA 5L AZUL,TRUE,5949
5950,CT01206007,TINTA PLASTICA LISA GAMA MEDIA 5L PURPURA,TRUE,5950
5951,CT01206008,TINTA PLASTICA LISA GAMA MEDIA 5L CASTANHO,TRUE,5951
5952,CT01207001,TINTA PLASTICA LISA GAMA MEDIA 10L BRANCO,TRUE,5952
5953,CT01207002,TINTA PLASTICA LISA GAMA MEDIA 10L PRETO,TRUE,5953
5954,CT01207003,TINTA PLASTICA LISA GAMA MEDIA 10L VERDE,TRUE,5954
5955,CT01207004,TINTA PLASTICA LISA GAMA MEDIA 10L AMARELO,TRUE,5955
5956,CT01207005,TINTA PLASTICA LISA GAMA MEDIA 10L VERMELHO,TRUE,5956
5957,CT01207006,TINTA PLASTICA LISA GAMA MEDIA 10L AZUL,TRUE,5957
5958,CT01207007,TINTA PLASTICA LISA GAMA MEDIA 10L PURPURA,TRUE,5958
5959,CT01207008,TINTA PLASTICA LISA GAMA MEDIA 10L CASTANHO,TRUE,5959
5960,CT01208001,TINTA PLASTICA LISA GAMA MEDIA 15L BRANCO,TRUE,5960
5961,CT01208002,TINTA PLASTICA LISA GAMA MEDIA 15L PRETO,TRUE,5961
5962,CT01208003,TINTA PLASTICA LISA GAMA MEDIA 15L VERDE,TRUE,5962
5963,CT01208004,TINTA PLASTICA LISA GAMA MEDIA 15L AMARELO,TRUE,5963
5964,CT01208005,TINTA PLASTICA LISA GAMA MEDIA 15L VERMELHO,TRUE,5964
5965,CT01208006,TINTA PLASTICA LISA GAMA MEDIA 15L AZUL,TRUE,5965
5966,CT01208007,TINTA PLASTICA LISA GAMA MEDIA 15L PURPURA,TRUE,5966
5967,CT01208008,TINTA PLASTICA LISA GAMA MEDIA 15L CASTANHO,TRUE,5967
5968,CT01209001,TINTA PLASTICA LISA GAMA MEDIA 20L BRANCO,TRUE,5968
5969,CT01209002,TINTA PLASTICA LISA GAMA MEDIA 20L PRETO,TRUE,5969
5970,CT01209003,TINTA PLASTICA LISA GAMA MEDIA 20L VERDE,TRUE,5970
5971,CT01209004,TINTA PLASTICA LISA GAMA MEDIA 20L AMARELO,TRUE,5971
5972,CT01209005,TINTA PLASTICA LISA GAMA MEDIA 20L VERMELHO,TRUE,5972
5973,CT01209006,TINTA PLASTICA LISA GAMA MEDIA 20L AZUL,TRUE,5973
5974,CT01209007,TINTA PLASTICA LISA GAMA MEDIA 20L PURPURA,TRUE,5974
5975,CT01209008,TINTA PLASTICA LISA GAMA MEDIA 20L CASTANHO,TRUE,5975
5976,CT01301001,TINTA PLASTICA LISA GAMA ALTA 0.25L BRANCO,TRUE,5976
5977,CT01301002,TINTA PLASTICA LISA GAMA ALTA 0.25L PRETO,TRUE,5977
5978,CT01301003,TINTA PLASTICA LISA GAMA ALTA 0.25L VERDE,TRUE,5978
5979,CT01301004,TINTA PLASTICA LISA GAMA ALTA 0.25L AMARELO,TRUE,5979
5980,CT01301005,TINTA PLASTICA LISA GAMA ALTA 0.25L VERMELHO,TRUE,5980
5981,CT01301006,TINTA PLASTICA LISA GAMA ALTA 0.25L AZUL,TRUE,5981
5982,CT01301007,TINTA PLASTICA LISA GAMA ALTA 0.25L PURPURA,TRUE,5982
5983,CT01301008,TINTA PLASTICA LISA GAMA ALTA 0.25L CASTANHO,TRUE,5983
5984,CT01302001,TINTA PLASTICA LISA GAMA ALTA 0.75L BRANCO,TRUE,5984
5985,CT01302002,TINTA PLASTICA LISA GAMA ALTA 0.75L PRETO,TRUE,5985
5986,CT01302003,TINTA PLASTICA LISA GAMA ALTA 0.75L VERDE,TRUE,5986
5987,CT01302004,TINTA PLASTICA LISA GAMA ALTA 0.75L AMARELO,TRUE,5987
5988,CT01302005,TINTA PLASTICA LISA GAMA ALTA 0.75L VERMELHO,TRUE,5988
5989,CT01302006,TINTA PLASTICA LISA GAMA ALTA 0.75L AZUL,TRUE,5989
5990,CT01302007,TINTA PLASTICA LISA GAMA ALTA 0.75L PURPURA,TRUE,5990
5991,CT01302008,TINTA PLASTICA LISA GAMA ALTA 0.75L CASTANHO,TRUE,5991
5992,CT01302009,TINTA PLASTICA LISA GAMA ALTA 0.75L OCRE,TRUE,5992
