id,list_price,uom_id/id,cost_method,categ_id/id,name,sale_ok,company_id/id,uom_po_id,type,supply_method,procure_method,purchase_ok,standard_price
6885,1.00,1,standard,1,TINTEIRO BROTHER IMPRESSORA AZUL TN 130 C,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6886,1.00,1,standard,1,TONER SAMSUNG IMPRESSORA MAGENTA CLP-M-300A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6887,1.00,1,standard,1,TONER SAMSUNG IMPRESSORA AZUL CLP-C-300A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6888,1.00,1,standard,1,TONER SAMSUNG CLP-K-300A PRETO,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6889,1.00,1,standard,1,TINTEIRO EPSON IMPRESSORA PRETO SO20118,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6890,1.00,1,standard,1,TINTEIRO EPSON IMPRESSORA PRETO SO20093/187,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6891,1.00,1,standard,1,TINTEIRO EPSON IMPRESSORA PRETO STYLUS T5448MB,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6892,1.00,1,standard,1,TINTEIRO EPSON PRETO SO20189,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6893,1.00,1,standard,1,TINTEIRO EPSON IMPRESSORA MAGENTA STYLUS T5446L M,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6894,1.00,1,standard,1,TINTEIRO EPSON IMPRESSORA AMARELO SO20122,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6895,1.00,1,standard,1,TINTEIRO EPSON IMPRESSORA AZUL SO20130,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6896,1.00,1,standard,1,TINTEIRO EPSON IMPRESSORA AZUL STYLUS T5445L C,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6897,1.00,1,standard,1,TINTEIRO EPSON IMPRESSORA MULTIPACK T0615,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6898,1.00,1,standard,1,TINTEIRO EPSON IMPRESSORA MULTIPACK T0715,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6899,1.00,1,standard,1,TINTEIRO EPSON CORES SO20191,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6900,1.00,1,standard,1,TINTEIRO LEXMARK IMPRESSORA PRETO 12A1970,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6901,1.00,1,standard,1,TINTEIRO LEXMARK IMPRESSORA PRETO R780 789,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6902,1.00,1,standard,1,TINTEIRO LEXMARK IMPRESSORA CORES 12A1980,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6903,1.00,1,standard,1,TINTEIRO LEXMARK IMPRESSORA CORES FOTO 12A1990,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6904,1.00,1,standard,1,TINTEIRO LEXMARK IMPRESSORA CORES FOTO R780 840,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6905,1.00,1,standard,1,TINTEIRO PRONAT IMPRESSORA PRETO RECICLADO 75 A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6906,1.00,1,standard,1,TONER OLIVETTI IMPRESSORA PRETO BO751,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6907,1.00,1,standard,1,TONER HP IMPRESSORA PRETO C4191A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6908,1.00,1,standard,1,TONER HP IMPRESSORA PRETO LASERJET C9720A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6909,1.00,1,standard,1,TONER HP IMPRESSORA PRETO Q7560A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6910,1.00,1,standard,1,TONER HP IMPRESSORA PRETO CC530A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6911,1.00,1,standard,1,TONER HP IMPRESSORA PRETO CE250A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6912,1.00,1,standard,1,TONER HP IMPRESSORA PRETO HP05A - CE505A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6913,1.00,1,standard,1,TONER HP IMPRESSORA PRETO CB390A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6914,1.00,1,standard,1,TONER HP IMPRESSORA PRETO HP98A - 92298A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6915,1.00,1,standard,1,TONER HP IMPRESSORA PRETO HP27X - C4127X,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6916,1.00,1,standard,1,TONER HP IMPRESSORA PRETO HP92A - C4092A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6917,1.00,1,standard,1,TONER HP IMPRESSORA PRETO HP10A - Q2610A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6918,1.00,1,standard,1,TONER HP IMPRESSORA PRETO HP12A - Q2612A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6919,1.00,1,standard,1,TONER HP IMPRESSORA PRETO Q6470A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6920,1.00,1,standard,1,TONER HP IMPRESSORA PRETO CB540A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6921,1.00,1,standard,1,TONER HP IMPRESSORA PRETO Q6000A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6922,1.00,1,standard,1,TONER HP IMPRESSORA PRETO CB435A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6923,1.00,1,standard,1,TONER HP IMPRESSORA PRETO 92274A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6924,1.00,1,standard,1,TONER HP IMPRESSORA PRETO LASER C3903A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6925,1.00,1,standard,1,TONER HP IMPRESSORA PRETO LASERJET C4096A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6926,1.00,1,standard,1,TONER HP IMPRESSORA PRETO LASERJET C4129X,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6927,1.00,1,standard,1,TONER HP IMPRESSORA PRETO LASERJET Q1338A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6928,1.00,1,standard,1,TONER HP IMPRESSORA PRETO 11A Q6511A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6929,1.00,1,standard,1,TONER HP IMPRESSORA PRETO EQI 3906A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6930,1.00,1,standard,1,TONER HP IMPRESSORA PRETO Q3964A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6931,1.00,1,standard,1,TONER HP IMPRESSORA PRETO CE310A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6932,1.00,1,standard,1,TONER HP IMPRESSORA PRETO Q5949A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6933,1.00,1,standard,1,TONER HP IMPRESSORA PRETO 61X C8061X,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6934,1.00,1,standard,1,TONER HP IMPRESSORA PRETO Q5942A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6935,1.00,1,standard,1,TONER HP IMPRESSORA MAGENTA C4193A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6936,1.00,1,standard,1,TONER HP IMPRESSORA MAGENTA C9723A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6937,1.00,1,standard,1,TONER HP IMPRESSORA MAGENTA Q7563A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6938,1.00,1,standard,1,TONER HP IMPRESSORA MAGENTA CC533A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6939,1.00,1,standard,1,TONER HP IMPRESSORA MAGENTA CE253A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6940,1.00,1,standard,1,TONER HP IMPRESSORA MAGENTA Q6473A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6941,1.00,1,standard,1,TONER HP IMPRESSORA MAGENTA CB543A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6942,1.00,1,standard,1,TONER HP IMPRESSORA MAGENTA Q7583A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6943,1.00,1,standard,1,TONER HP IMPRESSORA MAGENTA Q6003A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6944,1.00,1,standard,1,TONER HP IMPRESSORA MAGENTA PLOTTER C9468A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6945,1.00,1,standard,1,TONER HP IMPRESSORA MANGENTA Q2673A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6946,1.00,1,standard,1,TONER HP IMPRESSORA MAGENTA CE313A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6947,1.00,1,standard,1,TONER HP IMPRESSORA AMARELO C4194A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6948,1.00,1,standard,1,TONER HP IMPRESSORA AMARELO C9702A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6949,1.00,1,standard,1,TONER HP IMPRESSORA AMARELO C9722A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6950,1.00,1,standard,1,TONER HP IMPRESSORA AMARELO Q7562A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6951,1.00,1,standard,1,TONER HP IMPRESSORA AMARELO CE252A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6952,1.00,1,standard,1,TONER HP IMPRESSORA AMARELO Q2672A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6953,1.00,1,standard,1,TONER HP IMPRESSORA AMARELO Q6472A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6954,1.00,1,standard,1,TONER HP IMPRESSORA AMARELO CB542A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6955,1.00,1,standard,1,TONER HP IMPRESSORA AMARELO Q6002A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6956,1.00,1,standard,1,TONER HP IMPRESSORA AMARELO PLOTTER C9469A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6957,1.00,1,standard,1,TONER HP CC532A AMARELO,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6958,1.00,1,standard,1,TONER HP IMPRES AMARELO CE312A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6959,1.00,1,standard,1,TONER HP IMPRESSORA AZUL C4192A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6960,1.00,1,standard,1,TONER HP IMPRESSORA AZUL LASERJET C9721A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6961,1.00,1,standard,1,TONER HP IMPRESSORA AZUL Q7561A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6962,1.00,1,standard,1,TONER HP IMPRESSORA AZUL CC531A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6963,1.00,1,standard,1,TONER HP IMPRESSORA AZUL CE251A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6964,1.00,1,standard,1,TONER HP IMPRESSORA AZUL Q7581A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6965,1.00,1,standard,1,TONER HP IMPRESSORA AZUL CB541A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6966,1.00,1,standard,1,TONER HP IMPRESSORA AZUL Q6001A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6967,1.00,1,standard,1,TONER HP IMPRESSORA AZUL C9731A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6968,1.00,1,standard,1,TONER HP Q6471A - AZUL,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6969,1.00,1,standard,1,TONER HP IMPRES AZUL CE311A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6970,1.00,1,standard,1,TONER BROTHER IMPRESSORA PRETO TN 2000,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6971,1.00,1,standard,1,TONER MINOLTA IMPRESSORA MAGENTA 8938 - 511,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6972,1.00,1,standard,1,TONER MINOLTA IMPRESSORA AMARELO 8938 - 510,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6973,1.00,1,standard,1,TONER MINOLTA IMPRESSORA AZUL 8938 - 512,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6974,1.00,1,standard,1,TONER MINOLTA TN 114-8937-784,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6975,1.00,1,standard,1,TAMBOR HP IMAGEM IMPRESSORA MAGENTA CB387A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6976,1.00,1,standard,1,TAMBOR HP IMAGEM IMPRESSORA AZUL CB385A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6977,1.00,1,standard,1,TAMBOR HP IMAGEM IMPRESSORA AMARELO CB386A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6978,1.00,1,standard,1,TONER NASHUATEC IMPRESSORA PRETO DT 4500,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6979,1.00,1,standard,1,TONER NASH MP C2050 PRETO,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6980,1.00,1,standard,1,TONER NASHUATEC IMPRESSORA MAGENTA DT3000,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6981,1.00,1,standard,1,TONER NASH MP C2050 MAGENTA,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6982,1.00,1,standard,1,TONER NASHUATEC IMPRESSORA AMARELO DT3000,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6983,1.00,1,standard,1,TONER NASHUATEC IMPRESSORA AMARELO DT4500,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6984,1.00,1,standard,1,TONER NASH MP C2050 AMARELO,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6985,1.00,1,standard,1,TONER NASHUATEC IMPRESSORA AZUL DT4500,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6986,1.00,1,standard,1,TONER NASH MP C2050 AZUL,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6987,1.00,1,standard,1,TONER NASHUATEC/RICOH IMPRESSORA AZUL C3000,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6988,1.00,1,standard,1,TONER OKI IMPRESSORA PRETO 43459332,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6989,1.00,1,standard,1,TONER OKI IMPRESSORA PRETO B2200/2400,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6990,1.00,1,standard,1,TONER OKI C5850/5950/MC560 BLA CK,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6991,1.00,1,standard,1,TONER OKI IMPRESSORA MAGENTA 43459330,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6992,1.00,1,standard,1,TONER OKI C5850/5950/MC560 MANGENTA,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6993,1.00,1,standard,1,TONER OKI IMPRESSORA AMARELO 43459329,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6994,1.00,1,standard,1,TONER OKI C5850/5950/MC560 YELLON,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6995,1.00,1,standard,1,TONER OKI IMPRES AZUL 43459331,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6996,1.00,1,standard,1,TONER OKI C5850/5950/MC560 CY  AN,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6997,1.00,1,standard,1,TONER CASSETE TAPE  IMPRESSORA,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6998,1.00,1,standard,1,CABECA DE IMPRESSAO HP PRETO C4810A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
6999,1.00,1,standard,1,CABECA DE IMPRESSAO HP PRETO C9460A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7000,1.00,1,standard,1,CABECA DE IMPRESSAO HP AZUL C4811A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7001,1.00,1,standard,1,CABECA DE IMPRESSAO HP MAGENTA C9461A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7002,1.00,1,standard,1,CABECA DE IMPRESSAO HP AZUL E MAG 940 - C4901A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7003,1.00,1,standard,1,CABECA DE IMPRESSAO HP MAG CLARO E AZUL C9462A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7004,1.00,1,standard,1,CABECA DE IMPRESSAO HP PRETO E CINZA C9463A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7005,1.00,1,standard,1,TONER PLOTTER HP CINZA CLARO C9466A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7006,1.00,1,standard,1,TONER PLOTTER HP TURQUESA C9467A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7007,1.00,1,standard,1,TONER PLOTTER HP TURQUESA CLARO C9470A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7008,1.00,1,standard,1,TONER PLOTTER HP MAGENTA CLARO C9471A,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7009,1.00,1,standard,1,TONER PLOTTER EPSON AZUL 9450,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7010,1.00,1,standard,1,FITA UNISYS IMPRESSORA PRETO LP800,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7011,1.00,1,standard,1,FITA UNISYS IMPRESSORA PRETO 789,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7012,1.00,1,standard,1,FITA OKI IMPRESSORA PRETO 520/521,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7013,1.00,1,standard,1,FITA OKI IMPRESSORA PRETO,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7014,1.00,1,standard,1,FITA OKI IMPRE ML1120/ML1190,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7015,1.00,1,standard,1,FITA IMPRESSORA OKI 5520,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7016,1.00,1,standard,1,FITA ELTRON IMPRESSORA PRETO 2242/2844,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7017,1.00,1,standard,1,TONER CANON C-EX V14,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7018,1.00,1,standard,1,TONER LEXMARK 24016 SE,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7019,1.00,1,standard,1,TONER BROTHER FAX PRETO 8070 TN800,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7020,1.00,1,standard,1,TONER CANON FAX PRETO FX3,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7021,1.00,1,standard,1,TONER CANON FAX L100 PR FX10,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7022,1.00,1,standard,1,TONER MINOLTA FAX PRETO 1600/2600,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7023,1.00,1,standard,1,TONER MITA FAX PRETO TC700,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7024,1.00,1,standard,1,TONER MITA FAX PRETO UNID IMAG VI20,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7025,1.00,1,standard,1,TONER RICOH FAX PRETO 200OL- 1435,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7026,1.00,1,standard,1,TONER SAGEM FAX PRETO TTR815/816/900,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7027,1.00,1,standard,1,TONER TOSHIBA FAX PRETO TFP100/TF471,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7028,1.00,1,standard,1,TONER TOSHIBA FAX PRETO TK 18,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7029,1.00,1,standard,1,TONER XEROX FAX PRETO PRO 535,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7030,1.00,1,standard,1,TINTEIRO BROTHER FAX PRETO LC800BK,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7031,1.00,1,standard,1,TINTEIRO BROTHER FAX PRETO LC900BK,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7032,1.00,1,standard,1,TINTEIRO BROTHER FAX PRETO LC970BK,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7033,1.00,1,standard,1,TINTEIRO BROTHER FAX LC985 BK,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7034,1.00,1,standard,1,TINTEIRO BROTHER FAX MAGENTA LC800 M,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7035,1.00,1,standard,1,TINTEIRO BROTHER FAX MAGENTA LC900 M,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7036,1.00,1,standard,1,TINTEIRO BROTHER FAX MAGENTA LC970 M,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7037,1.00,1,standard,1,TINTEIRO BROTHER FAX LC985 MAN,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7038,1.00,1,standard,1,TINTEIRO BROTHER LC1000M-MAGENTA,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7039,1.00,1,standard,1,TINTEIRO BROTHER FAX AMARELO LC800 Y,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7040,1.00,1,standard,1,TINTEIRO BROTHER FAX AMARELO LC900 Y,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7041,1.00,1,standard,1,TINTEIRO BROTHER FAX AMARELO LC970 Y,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7042,1.00,1,standard,1,TINTEIRO BROTHER FAX LC985 YEL,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7043,1.00,1,standard,1,TINTEIRO BROTHER LC1000Y-AMARELO,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7044,1.00,1,standard,1,TINTEIRO BROTHER FAX AZUL LC800 C,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7045,1.00,1,standard,1,TINTEIRO BROTHER FAX AZUL LC900 C,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7046,1.00,1,standard,1,TINTEIRO BROTHER FAX AZUL LC970 C,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7047,1.00,1,standard,1,TINTEIRO BROTHER FAX LC985 CIA,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7048,1.00,1,standard,1,TINTEIRO BROTHER LC1000C-CYAN,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7049,1.00,1,standard,1,TINTEIRO CANON FAX PRETO BCI21,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7050,1.00,1,standard,1,TINTEIRO CANON FAX MAGENTA BCI3 M,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7051,1.00,1,standard,1,TINTEIRO CANON FAX AMARELO BCI3 Y,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7052,1.00,1,standard,1,TINTEIRO CANON FAX AZUL BCI3 C,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7053,1.00,1,standard,1,TINTEIRO CANON FAX CORES BCI21,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7054,1.00,1,standard,1,TONER TOSHIBA FOTOCOPIADORA PRETO STUDIO 161,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7055,1.00,1,standard,1,TONER TOSHIBA FOTOCOPIADORA PRETO T1710 E,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7056,1.00,1,standard,1,TONER CANON FOTOCOPIADORA PRETO NP120,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7057,1.00,1,standard,1,TONER CANON FOTOCOPIADORA PRETO CLC300/320,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7058,1.00,1,standard,1,TONER CANON FOTOCOPIADORA PRETO 6512,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7059,1.00,1,standard,1,TONER CANON FOTOCOPIADORA PRETO IR 1024 I,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7060,1.00,1,standard,1,TONER MINOLTA FOTOCOPIADORA PRETO EP120B,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7061,1.00,1,standard,1,TONER MINOLTA FOTOCOPIADORA PRETO 31704210,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7062,1.00,1,standard,1,TONER MINOLTA FOTOCOPIADORA PRETO 204B,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7063,1.00,1,standard,1,TONER MITA FOTOCOPIADORA PRETO DC1415/35/55,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7064,1.00,1,standard,1,TONER MITA FOTOCOPIADORA PRETO DC2205/1255,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7065,1.00,1,standard,1,TONER MITA FOTOCOPIADORA PRETO DC4055/4085,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7066,1.00,1,standard,1,TONER MITA FOTOCOPIADORA PRETO DC1855/2155/1555,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7067,1.00,1,standard,1,TONER MITA FOTOCOPIAD PRETO DC2055/2254/2255/2285,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7068,1.00,1,standard,1,TONER MITA FOTOCOPIADORA PRETO DC1755,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7069,1.00,1,standard,1,TONER MITA FOTOCOPIADORA PRETO DC2256/7/1055,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7070,1.00,1,standard,1,TONER MITA FOTOCOPIADORA PRETO DC1556,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7071,1.00,1,standard,1,TONER MITA FOTOCOPIADORA PRETO DC3060,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7072,1.00,1,standard,1,TONER MITA FOTOCOPIADORA PRETO 1525/30/2030/70,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7073,1.00,1,standard,1,TONER MITA FOTOCOPIADORA PRETO DC1460,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7074,1.00,1,standard,1,TONER NASHUATEC FOTOCOPIADORA PRETO,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7075,1.00,1,standard,1,TONER NASHUATEC FOTOCOPIADORA PRETO CT110,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7076,1.00,1,standard,1,TONER NASHUATEC FOTOCOPIADORA PRETO 2205,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7077,1.00,1,standard,1,TONER NASHUATEC FOTOCOPIADORA PRETO DT42,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7078,1.00,1,standard,1,TONER NASHUATEC FOTOCOPIADORA PRETO 3545/4545,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7079,1.00,1,standard,1,TONER RIC FOTOCOPIADORA PRETO FT4215 TYP410 FT4418,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7080,1.00,1,standard,1,TONER XEROX FOTOCOPIADORA PRETO 5312/5314,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7081,1.00,1,standard,1,TONER XEROX FOTOCOPIADORA PRETO 1025/1038,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7082,1.00,1,standard,1,TONER XEROX FOTOCOPIADORA PRETO 5322,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7083,1.00,1,standard,1,TONER XEROX FOTOCOPIADORA PRETO 5328,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7084,1.00,1,standard,1,TONER MINOLTA FOTOCOPIADORA PRETO DC 1560/1860,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7085,1.00,1,standard,1,MINI TONER FOTOCOPIADORA PRETO DI152/183 (106 B),FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7086,1.00,1,standard,1,TONER TOSHIBA FOTOCOPIADORA PRETO T1550E,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
7087,1.00,1,standard,1,TONER XEROX FOTOCOPIADORA PRETO 3200- 113R500730,FALSE,1,1,consu,buy,make_to_stock,TRUE,1
